지역구,지역동,아파트명,최저 시세,최고 시세,세대 수,동 수,최소 전용면적,최대 전용면적,초등학교까지의 거리
서초구,잠원동,잠원트루빌,,,19,1,101.81,102.15,11
서초구,잠원동,잠원중앙하이츠(A동),440000,450000,18,1,258.36,258.36,2
서초구,잠원동,잠원한신그린,240000,245000,150,1,96.5,96.5,10
서초구,잠원동,잠원현대,215000,252000,238,2,103.77,103.77,3
서초구,잠원동,잠원현대훼밀리,179000,260000,113,1,73.43,104.2,12
서초구,잠원동,잠원훼미리,235000,250000,288,3,101.05,103.17,8
서초구,잠원동,지오빌,,,14,1,262.58,270.04,16
서초구,잠원동,잠원현대훼밀리,179000,260000,113,1,73.43,104.2,12
서초구,잠원동,잠원훼미리,235000,250000,288,3,101.05,103.17,8
서초구,잠원동,지오빌,,,14,1,262.58,270.04,16
서초구,잠원동,한신진일빌라트,450000,450000,19,1,160.87,226.43,11
서초구,잠원동,킴스빌리지,80000,140000,160,1,34.79,55.09,3
서초구,잠원동,현대실크빌라트,,,19,1,286.81,286.81,9
서초구,잠원동,한신로얄,225000,230000,208,2,90.37,93.78,10
서초구,잠원동,한신진일빌라트,450000,450000,19,1,160.87,226.43,11
서초구,잠원동,한신타운,210000,250000,110,1,79.93,98.02,14
서초구,잠원동,현대실크빌라트,,,19,1,286.81,286.81,9
송파구,가락동,GS프라자,125000,130000,18,1,169.02,169.02,7
송파구,가락동,SD펠리체,79000,80000,18,1,88.6,97.39,9
송파구,가락동,SK허브파크(주상복합),130000,170000,94,1,111.83,144.28,7
송파구,가락동,e-지브로,,,19,1,93.77,172.41,7
송파구,가락동,가락(헤븐스테이),,,12,1,65.51,65.51,5
송파구,가락동,가락그랑밸리,,,12,1,36.31,113.8,7
송파구,가락동,가락금호,127000,173000,915,8,80.77,108.14,8
송파구,가락동,가락대림,125000,180000,443,4,73.93,141.31,3
송파구,가락동,가락동부센트레빌,195000,270000,264,5,141.91,170.81,7
송파구,가락동,가락스타클래스(주상복합),120000,150000,72,1,110.06,154.78,11
송파구,가락동,가락쌍용1차,135000,200000,2064,14,81.21,110.67,4
송파구,가락동,가락쌍용2차,133000,160000,492,5,81.34,108.34,5
송파구,가락동,가락쌍용스윗닷홈3차(101~104동),135000,215000,206,4,79.58,154.87,5
송파구,가락동,가락쌍용스윗닷홈3차(105동),170000,170000,52,1,107.76,146.96,5
송파구,가락동,가락우성1차,111000,190000,838,7,62.51,147.1,7
송파구,가락동,가락우성2차,92000,130000,162,2,69.61,107.47,7
송파구,가락동,가락우정에쉐르(주상복합),106000,106000,18,1,99.2,99.28,10
송파구,가락동,가락풍림,115000,125000,105,1,80.02,107.49,6
송파구,가락동,가락한신,145000,160000,256,2,102.12,102.31,5
송파구,가락동,가락한일유앤아이,114000,114000,14,1,100.16,112.88,4
송파구,가락동,가락현대(60동),149000,149000,90,1,93.36,95.97,4
송파구,가락동,가락현대6차,135000,145000,160,2,100.59,100.59,6
송파구,가락동,가락현대7차,,,72,1,97.89,97.89,6
송파구,가락동,가락현대TWELVE,140000,140000,38,2,80.73,147.38,9
송파구,가락동,가락현대빌라트,135000,135000,19,1,180.1,246.44,10
송파구,가락동,강남팰리스(도시형),,,10,1,46.5,61.18,5
송파구,가락동,골드팰리스,,,19,1,69.53,97.78,9
송파구,가락동,그랜드,,,18,1,77.63,101.9,5
송파구,가락동,그린,,,18,1,64.84,99.09,9
송파구,가락동,그린빌(도시형),,,10,1,24.67,55.39,5
송파구,가락동,극동,155000,220000,555,7,79.36,171.42,5
송파구,가락동,금홍해오름,,,6,1,85.86,85.86,7
송파구,가락동,노블레스트,,,16,2,78.21,81.77,8
송파구,가락동,대련,40000,100000,13,1,50.41,115.86,5
송파구,가락동,동구햇살,81000,90000,19,1,79.2,96.14,10
송파구,가락동,동궁리치웰,143000,146000,80,2,104.36,161.41,6
송파구,가락동,동궁리치웰2차,,,12,1,84.37,94.64,7
송파구,가락동,동부썬빌(주상복합),120000,150000,26,1,155.01,208.63,13
송파구,가락동,동성,80000,140000,41,3,41.95,134.28,9
송파구,가락동,동일씨티빌(주상복합),78000,78000,18,1,104.58,108.13,9
송파구,가락동,래미안파크팰리스,160000,210000,919,14,86.42,142.72,3
송파구,가락동,로얄(주상복합),,,12,1,40.24,49.55,3
송파구,가락동,로즈힐,,,29,2,81.47,122.6,3
송파구,가락동,미륭,133000,160000,435,4,67.92,100.02,5
송파구,가락동,베아트리스(도시형),30000,30000,20,1,25.78,35.81,5
송파구,가락동,보스턴파크(도시형),,,20,1,29.38,33.75,7
송파구,가락동,삼성베네스트(도시형),,,10,1,25.12,51.32,2
송파구,가락동,삼성프라자,,,16,1,153.93,153.93,9
송파구,가락동,삼환가락,150000,185000,648,9,93.44,143.74,5
송파구,가락동,성해,,,12,1,86.79,86.79,4
송파구,가락동,송파N-Suite(주상복합),150000,150000,31,1,125.4,150.83,8
송파구,가락동,송파가락두산위브센티움(주상복합),17500,27000,113,1,35.68,61.38,11
송파구,가락동,송파동부센트레빌,156000,170000,206,4,106.48,106.48,3
송파구,가락동,송파롯데캐슬파인힐(주상복합),170000,200000,102,1,207.97,334.86,10
송파구,가락동,송파성원상떼빌(주상복합),118000,172000,324,2,113.32,182.06,9
송파구,가락동,스타빌리지(도시형),,,7,1,40.75,81.06,6
송파구,가락동,신한,109500,200000,43,2,110.73,234.55,8
송파구,가락동,쌍용노블레스,75000,80000,18,1,82.04,88.62,4
송파구,가락동,씨티빌,140000,140000,12,1,129.54,152.84,10
송파구,가락동,아키죤,89000,96000,24,2,86.83,86.83,3
송파구,가락동,엘림빌(도시형),,,18,1,16.3,38.89,9
송파구,가락동,엠파크(주상복합),,,8,1,55.2,55.2,6
송파구,가락동,예일,230000,240000,18,1,267,267,6
송파구,가락동,옥천재(도시형),,,17,1,16.8,51.65,7
송파구,가락동,우민,,,12,1,87.18,87.18,6
송파구,가락동,원파크(도시형),,,20,1,27.18,36.31,9
송파구,가락동,윤앤빌프리미엄Ⅰ,,,11,1,56.17,91.82,1
송파구,가락동,이연파레스,,,18,1,111.95,120.65,9
송파구,가락동,정산파크뷰,,,11,1,64.17,103.97,6
송파구,가락동,정원빌리지(도시형),,,18,2,30.66,57.43,9
송파구,가락동,주성드림빌,,,12,1,93.34,94.64,5
송파구,가락동,주성드림팰리스(주상복합),,,18,1,126.01,126.01,8
송파구,가락동,주성파크빌,85000,85000,15,1,56.91,102.05,8
송파구,가락동,진넥스베르디엠(주상복합),85000,100000,49,1,71.27,71.28,5
송파구,가락동,청솔,,,11,1,82.38,100.2,5
송파구,가락동,카나피아,,,10,1,101.16,108.2,2
송파구,가락동,카나피아II,,,14,1,69.79,99.73,8
송파구,가락동,테라156,,,12,1,24.64,29.9,9
송파구,가락동,테라펠리체송파(민간임대),,,64,1,41.65,62.14,7
송파구,가락동,프라임,83000,120000,19,1,77.14,150.4,8
송파구,가락동,프라임2차,,,8,1,82.46,82.46,8
송파구,가락동,프라임레지던스,150000,150000,19,1,234.71,261.16,7
송파구,가락동,프라자,157000,208000,672,11,101.9,180.72,11
송파구,가락동,한화오벨리스크(주상복합),19000,49000,160,1,35.52,69.47,9
송파구,가락동,헬리오시티,115000,450000,9510,84,61.37,194.2,5
송파구,가락동,현대5차,140000,140000,210,3,68.56,111.9,4
송파구,가락동,현대빌리지(주상복합),,,9,1,166.08,185.86,8
송파구,가락동,현대파크빌(주상복합),,,18,1,247.64,247.64,6
송파구,가락동,현진타워(주상복합),,,15,1,37.24,40.85,7
송파구,거여동,SH(주상복합),,,6,1,87.02,87.02,9
송파구,거여동,e편한세상송파파크센트럴,135000,220000,1199,12,81.42,198.28,2
송파구,거여동,거여1단지,77000,112000,1004,6,54.87,84.17,5
송파구,거여동,거여2단지효성동아,160000,180000,478,11,122.89,158.37,5
송파구,거여동,거여4단지,78000,120000,546,6,56.58,86.8,3
송파구,거여동,거여5단지,94000,145000,605,6,80.73,114.29,3
송파구,거여동,거여역쌍용2차(주상복합),120000,135000,70,1,126.94,128.41,11
송파구,거여동,거여팰리스(도시형),20000,33000,24,1,14.69,29.9,6
송파구,거여동,대영무지개,,,14,1,60.58,72.54,3
송파구,거여동,더휴가(도시형),48000,50000,39,1,40.37,59.21,7
송파구,거여동,로얄,,,19,1,69.85,91.7,11
송파구,거여동,보화2차,85000,85000,48,1,51.79,52.25,11
송파구,거여동,블레스,,,27,1,51.01,128.28,10
송파구,거여동,삼호,82000,100000,142,1,84.1,119.5,3
송파구,거여동,성동레인보우,65000,90000,42,1,77.17,136.73,5
송파구,거여동,센트럴타운(주상복합),,,6,1,38.08,39.84,7
송파구,거여동,송파레이크파크호반써밋1차,,,689,10,135.88,138.49,
송파구,거여동,송파레이크파크호반써밋2차,,,700,11,136.03,174.03,
송파구,거여동,송파시그니처롯데캐슬,129900,187000,1945,17,84.98,136.42,5
송파구,거여동,송파위례리슈빌퍼스트클래스,,,494,8,132.09,160.92,
송파구,거여동,쌍용스윗닷홈거여역1차,130000,147000,95,2,104.2,128.2,8
송파구,거여동,씨엘타워(도시형),,,22,1,16.67,53.63,2
송파구,거여동,어울림,135000,170000,140,3,108.32,151.28,7
송파구,거여동,엘리트하우스(도시형),,,14,1,36.77,64.2,7
송파구,거여동,우방1차,90000,150000,257,3,85.44,142.53,6
송파구,거여동,위례포레샤인15단지,,,394,5,84.21,109.8,
송파구,거여동,위례포레샤인17단지,,,1282,18,86.26,109.75,
송파구,거여동,인투파크거여1단지,33000,33000,16,1,29.71,36.66,4
송파구,거여동,인투파크거여2단지(주상복합),38000,38000,13,1,48.5,49.19,5
송파구,거여동,청솔,,,12,1,66.34,86.21,13
송파구,거여동,팰리스힐,80000,80000,19,1,85.44,109.56,1
송파구,거여동,퓨전빌,,,18,1,98.16,106.57,9
송파구,거여동,현대1차,117000,145000,497,5,86.05,103.74,4
송파구,거여동,현대2차,110000,135000,280,3,100.76,100.76,7
송파구,거여동,현대3차,113000,135000,303,3,101.86,104.21,5
송파구,마천동,기영,,,19,1,36.57,93.9,7
송파구,마천동,뉴타운,,,8,1,74.64,82.61,0
송파구,마천동,다우림,,,19,1,97.46,97.46,10
송파구,마천동,대성,,,71,1,72.48,73.65,5
송파구,마천동,대성골드클래스,,,24,1,38.42,57.37,3
송파구,마천동,대성스카이뷰,,,21,1,52.38,56.23,4
송파구,마천동,동구햇살,,,16,1,75.89,93.7,2
송파구,마천동,마천금호,118000,118000,199,1,78.94,111.86,2
송파구,마천동,마천금호어울림1차,102000,120000,215,3,110.06,147.17,6
송파구,마천동,마천금호어울림2차,100000,145000,173,3,81.32,142.79,6
송파구,마천동,마천삼익,95000,100000,96,1,78.72,120.81,4
송파구,마천동,메리트,,,84,3,65.28,92.8,5
송파구,마천동,보보스빌,,,6,1,71.85,78.49,6
송파구,마천동,산성,,,19,1,91.74,94.47,11
송파구,마천동,성영,80000,80000,36,1,102.29,106.45,11
송파구,마천동,솔렌시아(주상복합),,,19,1,96.44,200.77,9
송파구,마천동,송파건원여미지,82000,90000,107,1,71.61,71.66,10
송파구,마천동,송파자연채,,,19,1,80.68,122.06,10
송파구,마천동,송파파크데일1단지,115000,145000,812,15,78.62,148.35,10
송파구,마천동,송파파크데일2단지,103000,170000,889,13,79.35,150.33,10
송파구,마천동,신동아,80000,110000,134,2,84.23,109.06,10
송파구,마천동,씨티(주상복합),75000,75000,22,1,103.85,103.85,9
송파구,마천동,씨티빌,80000,80000,12,1,93.85,93.85,9
송파구,마천동,아남,86000,86000,122,1,90.97,106.1,10
송파구,마천동,우방,85000,120000,247,4,74.19,141.79,2
송파구,마천동,주성아우라(주상복합),,,8,1,60.48,60.48,8
송파구,마천동,천마그랑밸리,130000,130000,17,1,67.98,141.76,5
송파구,마천동,한보,126000,132000,84,1,49.11,137.17,7
송파구,마천동,한주리버뷰,,,19,1,79.2,88.42,11
송파구,마천동,현대그린빌,60000,90000,70,1,69,104.15,3
송파구,문정동,건영,150000,170000,545,5,94.03,104.42,6
송파구,문정동,광남캐스빌,,,35,3,72.87,164.72,11
송파구,문정동,그랜빌캐슬,90000,138000,18,1,100.82,115.65,6
송파구,문정동,뉴파크팰리스,,,18,1,65.9,94.76,8
송파구,문정동,다원펠리스(도시형),,,29,3,39.32,101.25,
송파구,문정동,대림미소나눔,70000,70000,10,1,86.12,88.3,3
송파구,문정동,동부주택브리앙뜨(63-8),,,14,1,58.01,128.85,3
송파구,문정동,동부주택브리앙뜨(74),128000,130000,24,1,94.2,97.55,9
송파구,문정동,동부화이트빌,57000,73000,16,1,58.68,91.64,6
송파구,문정동,동부화이트빌1(2동),56000,70000,16,1,27.83,89.77,4
송파구,문정동,동성(도시형),,,20,1,20.49,23.22,4
송파구,문정동,드림팰리스,,,20,2,65.84,65.85,10
송파구,문정동,메트로-사,63000,75000,14,1,55.79,94.54,2
송파구,문정동,모던펠리스(도시형),,,20,2,36.68,65.07,5
송파구,문정동,문정그린,,,12,1,81.51,85.09,10
송파구,문정동,문정동궁리치웰(55-3),87000,87000,36,2,88.72,91.96,10
송파구,문정동,문정동궁리치웰(69-3),85000,85000,12,1,83.81,83.81,6
송파구,문정동,문정동아,81000,110000,78,1,70.31,110.29,1
송파구,문정동,문정래미안,170000,280000,1696,31,111.46,199.48,4
송파구,문정동,문정시영,62000,105000,1316,10,37.45,74.69,11
송파구,문정동,문정푸르지오1차,125000,155000,233,4,78.38,111.14,4
송파구,문정동,문정푸르지오2차,125000,150000,165,2,79.72,114.12,3
송파구,문정동,문정푸르지오3차,130000,138000,150,2,106.36,106.36,8
송파구,문정동,문정한전현대,87000,125000,120,1,67.5,100.68,4
송파구,문정동,미소로,,,16,1,66.5,115.98,2
송파구,문정동,보광(도시형),,,8,1,15.86,66.4,7
송파구,문정동,보라뷰,95000,95000,12,1,96.63,97.53,4
송파구,문정동,보라뷰2차,,,12,1,83.87,83.87,1
송파구,문정동,삼형,100000,100000,12,1,111.57,115.48,5
송파구,문정동,선경쉐르빌(106-15),,,12,1,97.81,97.81,5
송파구,문정동,선경쉐르빌(106-23),,,9,1,46.66,108.4,5
송파구,문정동,성해,87000,115000,19,1,86.55,123.98,3
송파구,문정동,세양청마루,95000,110000,157,2,77.44,77.44,14
송파구,문정동,송파파크하비오푸르지오(주거복합),165000,270000,999,10,115.48,204.38,9
송파구,문정동,아름빌,,,19,1,89.72,139.69,5
송파구,문정동,아이디움,,,16,1,34.41,45.77,8
송파구,문정동,엠카운티(도시형),,,28,1,41.16,62.97,3
송파구,문정동,올림픽훼밀리타운,195000,300000,4494,56,103.12,219.66,4
송파구,문정동,우민늘푸른,,,19,1,109.28,139.03,5
송파구,문정동,우암예그리나,,,24,2,56.01,94.77,5
송파구,문정동,은성파크,,,12,1,78.81,87.86,6
송파구,문정동,인택스빌,88000,114000,48,2,83.43,109.3,9
송파구,문정동,자이파인빌,77000,90000,38,2,80.45,138.84,5
송파구,문정동,제이제이파크(도시형),,,35,3,27.99,63.49,4
송파구,문정동,주성,,,12,1,87.47,95.75,7
송파구,문정동,주성파크뷰,90000,90000,19,1,89.4,100.93,6
송파구,문정동,크로바,125000,135000,14,1,134.01,184.5,8
송파구,문정동,트윈팰리스,99000,99000,37,2,103.39,250.13,9
송파구,문정동,프라임,,,12,1,77.07,94.8,3
송파구,문정동,현대,97000,118000,120,1,88.77,101.42,5
송파구,문정동,현대1차,163000,210000,514,8,102.73,144.34,3
송파구,문정동,현대2차,90000,120000,108,1,64.9,112.17,7
송파구,방이동,광남벨라스,,,19,1,88.75,125.03,6
송파구,방이동,광명,90000,90000,12,1,65.76,81.94,11
송파구,방이동,그린빌(도시형),,,15,1,22.75,43.01,13
송파구,방이동,그린파크빌,53000,53000,19,1,76.83,126.19,15
송파구,방이동,뉴파크플러스,,,19,1,76.93,92.07,14
송파구,방이동,대림가락(방이대림),185000,220000,480,6,101.94,175.53,5
송파구,방이동,대양코리아나타워(주상복합),,,19,1,165.94,279.6,5
송파구,방이동,더원센트럴(주상복합),26000,41000,28,1,21.66,35.84,12
송파구,방이동,도무스빌,,,13,1,159.58,159.58,8
송파구,방이동,동광팰리스(주상복합),34000,43000,40,1,29.77,33.25,12
송파구,방이동,리치빌(주상복합),,,19,1,175.53,289.2,7
송파구,방이동,몽촌,54000,54000,15,1,40.59,65.08,16
송파구,방이동,방이그린파크,,,13,1,185.34,185.34,6
송파구,방이동,방이금호어울림,130000,135000,144,2,75.28,106.34,3
송파구,방이동,방이드림펠리스,100000,100000,11,1,77.98,131.54,6
송파구,방이동,보람파크빌리지(도시형),70000,73000,112,12,59.18,102.41,2
송파구,방이동,보미리즌빌,,,38,2,71.54,112.21,4
송파구,방이동,부광,,,19,1,75.95,93.1,15
송파구,방이동,서경,,,19,1,48.69,103.15,9
송파구,방이동,서림올림피아드,,,14,1,28.72,85.43,4
송파구,방이동,서울탑빌라트,,,15,1,55.75,113.92,6
송파구,방이동,세원,,,12,1,67.79,84.1,3
송파구,방이동,신구블레스밸리,165000,180000,104,2,142.27,177.06,5
송파구,방이동,신동아타워(주상복합),72000,80000,96,1,69.05,109.77,15
송파구,방이동,신암밀리안,,,19,1,91.81,112.79,3
송파구,방이동,아람(도시형),,,10,1,24.56,92.35,20
송파구,방이동,아쿠아드카사스,,,10,1,60.55,68.52,5
송파구,방이동,아크로빌,,,19,1,216.7,278.8,15
송파구,방이동,에비뉴잠실(주상복합),39000,41000,28,1,31.6,35.14,13
송파구,방이동,옥산크리스탈,95000,95000,77,1,84.02,99.51,5
송파구,방이동,올림픽공원한승오디브,310000,310000,19,1,244.86,307.99,2
송파구,방이동,올림픽베어스타운,115000,160000,140,2,75.02,106.47,5
